item	nak	nek	naknek
v o n t	14	0	1.000
v o n t a t A s	21	0	1.000
v o n t a t O	45	0	1.000
v o n u l A s	37	0	1.000
v o n u l a t	152	0	1.000
v o n u l O	10	0	1.000
v o n z A s	134	0	1.000
v o n z O	6040	0	1.000
v o n z O d A s	67	0	1.000
v u l k A n	109	0	1.000
w a t t	27	0	1.000
w e l l i n g t o n	16	0	1.000
w i l s o n	164	0	1.000
w o l f r a m	10	0	1.000
y a r d	66	0	1.000
z a b A l A s	20	0	1.000
z a b A l O	9	0	1.000
z a cs k O	43	0	1.000
z a gy v a	96	0	1.000
z a gy v a s A g	132	0	1.000
z a j	423	0	1.000
z a j o s	148	0	1.000
z a j t a l a n	7	0	1.000
z a k l a t A s	675	0	1.000
z a k l a t O	14	0	1.000
z a k l a t o t t s A g	10	0	1.000
z a k O	31	0	1.000
z A l o g	50	0	1.000
z a m a t	20	0	1.000
z a m a t o s	16	0	1.000
z A p o r	106	0	1.000
z a r A n d o k	251	0	1.000
z a r A n d o k l a t	206	0	1.000
z A r A s	84	0	1.000
z A r j a	78	0	1.000
z A r k O z o t t	162	0	1.000
z A r k O z o t t s A g	18	0	1.000
z A r l a t	70	0	1.000
z A r t	418	0	1.000
z A r v A ny	34	0	1.000
z A sz l O	446	0	1.000
z A sz l O k	71	0	1.000
z A sz l O s	188	0	1.000
z A t o ny	52	0	1.000
z a v a r A s	97	0	1.000
z a v a r g A s	42	0	1.000
z a v a r O	567	0	1.000
z a v a r o d o t t	98	0	1.000
z a v a r o k	342	0	1.000
z a v a r o s	608	0	1.000
z a v a r o s s A g	14	0	1.000
z a v a r t	293	0	1.000
z a v a r t a l a n	80	0	1.000
z e o l i t	7	0	1.000
z E r O	29	0	1.000
z E r u s	82	0	1.000
z i l A l t	34	0	1.000
z i v a t a r	99	0	1.000
z o d i A k u s	36	0	1.000
z o k n i	65	0	1.000
z o k o g A s	34	0	1.000
z o m A n c	30	0	1.000
z O n A k	164	0	1.000
z o o l O g u s	46	0	1.000
z o r d	72	0	1.000
zs A k	173	0	1.000
zs A k m A ny	538	0	1.000
zs A m o ly	38	0	1.000
zs a r g o n	55	0	1.000
zs a r n o k	419	0	1.000
zs a r n o k s A g	218	0	1.000
zs a r o l A s	1040	0	1.000
zs a r o l O	76	0	1.000
zs a r u	154	0	1.000
zs a r u k	302	0	1.000
zs e b t o l v a j o k	185	0	1.000
zs e l a t i n	30	0	1.000
zs i b A r u s	27	0	1.000
zs i b b a d A s	13	0	1.000
zs i b o n g A s	19	0	1.000
zs i d O	3830	0	1.000
zs i n O r	192	0	1.000
zs I r	150	0	1.000
zs i r A f	266	0	1.000
zs I r o s	130	0	1.000
zs i v A ny	127	0	1.000
zs o k E	42	0	1.000
zs o l d o s	234	0	1.000
zs o l t A r	166	0	1.000
zs o l t A r o k	83	0	1.000
zs o l t A r o s	32	0	1.000
zs o zs O	10	0	1.000
zs U f o l t s A g	50	0	1.000
zs u g o r i	38	0	1.000
zs u g o r o d A s	37	0	1.000
z u b o ly	14	0	1.000
z u g	110	0	1.000
z U g A s	28	0	1.000
z U g o l O d A s	23	0	1.000
z u h a n A s	143	0	1.000
z u h a ny	26	0	1.000
z u h a ny o z A s	14	0	1.000
z u h a t a g	24	0	1.000
z U z A s	19	0	1.000
o r sz A g	32400	1	1.000
d o l o g	31600	1	1.000
U t	28600	1	1.000
f E r f i a k	25800	1	1.000
v A r o s	22700	1	1.000
cs a l A d	22200	1	1.000
m a g a	107000	5	1.000
m a gy a r	21100	1	1.000
m u n k a	20900	1	1.000
f o ly a m a t	19700	1	1.000
v i l A g	39200	2	1.000
k o r sz a k a	18400	1	1.000
n a p	18400	1	1.000
o l d a l a	16000	1	1.000
o ly a n	15900	1	1.000
A l i s	15343	1	1.000
U r	59500	4	1.000
l a p	14500	1	1.000
a z o k	138000	10	1.000
k o r m A ny	38900	3	1.000
a ny a g a	12200	1	1.000
m a g a d	22900	2	1.000
c E l j a	11000	1	1.000
a s sz o ny	19000	2	1.000
v A l l a l a t	9270	1	1.000
k o r a	18000	2	1.000
r a j o n g O k	8170	1	1.000
i g a zs A g	7870	1	1.000
j o b b	15400	2	1.000
sz O	15400	2	1.000
cs o p o r t	15000	2	1.000
m A s	46100	7	1.000
m A s o k	43600	7	1.000
b I r O s A g	5820	1	1.000
l a k o s s A g	11600	2	1.000
u r a k	5650	1	1.000
j o g o s	5470	1	1.000
zs i d O k	5450	1	1.000
sz A m	4770	1	1.000
v i sz o ny o k	4200	1	1.000
p r o g r a m	20700	5	1.000
k a p cs o l a t o k	4060	1	1.000
sz o l g A l a t	4000	1	1.000
a p a	3970	1	1.000
h a sz n o s	11900	3	1.000
n a gy	7440	2	1.000
sz e z o n	3700	1	1.000
o t t h o n a	3620	1	1.000
h o s sz U	3530	1	1.000
f a j	3490	1	1.000
sz a b v A ny	6660	2	1.000
f a l u	6480	2	1.000
p o n t	6440	2	1.000
a l a p	6340	2	1.000
t I p u s	3130	1	1.000
t A r s u l a t	3120	1	1.000
k l u b j a	6190	2	1.000
f o r r A s	3070	1	1.000
k u ty A k	3050	1	1.000
b a n k	5770	2	1.000
b i r o d a l o m	2880	1	1.000
i z g a l m a s	2660	1	1.000
m a g a m	39800	15	1.000
sz t A r o k	2640	1	1.000
l A ny	15100	6	1.000
sz u r k o l O k	4440	2	1.000
p o l g A r	4410	2	1.000
k o cs i	2120	1	1.000
sz a k a d	2120	1	1.000
t O	2080	1	1.000
v i t a	6190	3	1.000
j A t E k o s	10300	5	1.000
m a m a	2050	1	1.000
p i sz t o ly	2010	1	1.000
t e m p l o m	3970	2	0.999
s o k	9790	5	0.999
gy A r	1820	1	0.999
ny u g a t	3570	2	0.999
cs a j	1780	1	0.999
f r a n c	1770	1	0.999
m U z e u m	6780	4	0.999
sz o b o r	1690	1	0.999
l A t v A ny	1680	1	0.999
p a r k	1640	1	0.999
h a r c o s	1620	1	0.999
a r c	1610	1	0.999
a E k	26199	17	0.999
v A l a sz	2740	2	0.999
m a	3820	3	0.999
s r A c	2510	2	0.999
a k a r a t	2220	2	0.999
p A ly A z O	7660	7	0.999
cs o d a	3220	3	0.999
c E l	13700	14	0.999
m a n O	978	1	0.999
b o t	916	1	0.999
t u l a j	913	1	0.999
b a r A t s A g	892	1	0.999
t u d a t	1700	2	0.999
g a z d A l k o d A s	819	1	0.999
h a l A l	6390	8	0.999
gy o r s a b b	781	1	0.999
k a s t E ly	764	1	0.999
k o v A cs	759	1	0.999
t u l a j d o n	683	1	0.999
h a j	682	1	0.999
i g a z a k	681	1	0.999
v a d A sz a t	680	1	0.999
u n i v e r z u m	612	1	0.998
m A g u s	595	1	0.998
t A b l A z a t	575	1	0.998
t A p l A l k o z A s	575	1	0.998
sz O r a k o z t a t	522	1	0.998
m E l t O	8060	16	0.998
k o n sz e n z u s	486	1	0.998
a t I v	3852	8	0.998
v a r A zs l a t	908	2	0.998
gy O gy I t A s	452	1	0.998
k U t	449	1	0.998
t a n	447	1	0.998
cs a p a t	21700	49	0.998
u t a s	2590	6	0.998
ny o m t a t O	426	1	0.998
m O d o k	359	1	0.997
sz A j	3830	11	0.997
m u l a t s A g	679	2	0.997
s o r o k	663	2	0.997
p a r a n cs o l a t	326	1	0.997
v i zs g A l O d A s	318	1	0.997
m a g A E	18400	60	0.997
p a r ty	305	1	0.997
k a r A cs o ny	586	2	0.997
f o r m a	4640	16	0.997
t o m b o l	554	2	0.996
p a r t	821	3	0.996
n a gy s A g U	268	1	0.996
k a n a d a	254	1	0.996
t a g	11400	47	0.996
t u r n E	236	1	0.996
s O g o r	229	1	0.996
s A t o r	437	2	0.995
e p o sz	212	1	0.995
p A r t	18000	85	0.995
k A v E	381	2	0.995
f o k	563	3	0.995
t a n k	183	1	0.995
s a s	528	3	0.994
f i n A l E	164	1	0.994
s a v	164	1	0.994
p o E n	649	4	0.994
t I p u s U	455	3	0.993
p i r u l	142	1	0.993
s t r a n d	139	1	0.993
h o l l a n d	137	1	0.993
s o r o s	132	1	0.992
b U v A r	260	2	0.992
p a s sz I v	243	2	0.992
s I k	600	5	0.992
s p o r t o k	350	3	0.992
r i b a n c	110	1	0.991
o l a j	661	7	0.990
k o k t E l	89	1	0.989
l A p	87	1	0.989
p o z i t I v	2950	35	0.988
m e l O	168	2	0.988
c A f o l a t	69	1	0.986
b a j a	576	9	0.985
sz o r o s	384	6	0.985
m a g E	52	1	0.981
d a l l a m o s	51	1	0.981
t u m o r	50	1	0.980
a t t a s E	91	2	0.978
k o r	7770	171	0.978
k A t E	43	1	0.977
p a d	164	4	0.976
g r A f	272	7	0.975
g o m b	650	17	0.975
cs I k	152	4	0.974
m u s k A t l i	36	1	0.973
r a g	106	3	0.972
O l	34	1	0.971
s o r	2200	68	0.970
m a j o r	160	5	0.970
I j	93	3	0.969
t r a p E z	29	1	0.967
u gy a n	256	9	0.966
k u l i	28	1	0.966
p e d A l	51	2	0.962
b u d i	25	1	0.962
h E j	48	2	0.960
k o n k r E t	168	7	0.960
t u r m i k s	24	1	0.960
b a r	138	6	0.958
m a t e k	46	2	0.958
t o k	345	16	0.956
m o n o l i t	21	1	0.955
s t a n d a r d	595	29	0.954
p a p a	756	37	0.953
i r a t	597	30	0.952
p I r	19	1	0.950
l u k	32	2	0.941
b l U z	88	6	0.936
h u z a t	73	5	0.936
h a v e r	1740	141	0.925
t a r	84	8	0.913
l a b i l i s	59	6	0.908
k a r a n t E n	39	4	0.907
k l a r i n E t	19	2	0.905
f a t e r	196	23	0.895
b u gy i	37	5	0.881
v A g A ny	35	5	0.875
r e n t A b i l i s	31	5	0.861
b a k f i s	27	5	0.844
b a l e k	220	47	0.824
ny I r	95	21	0.819
k r a p e k	25	6	0.806
A p r i l i s	29	7	0.806
v a k e r	4	1	0.800
f E r f i	16100	4110	0.797
b o l s e v i k	49	17	0.742
a r z E n	28	10	0.737
d i a d E m	8	3	0.727
I n	18	7	0.720
sz a k E	5	2	0.714
v I g	25	10	0.714
p a n t o m i m	21	11	0.656
k o f e r	7	4	0.636
n o r v E g	32	19	0.627
a g i l i s	10	6	0.625
d e r E k	38	23	0.623
a p o k r i f	29	19	0.604
o r o m	27	18	0.600
i n t u i t I v	18	13	0.581
i n f a n t i l i s	40	35	0.533
m u t t e r	7	7	0.500
E k	286	291	0.496
k O s e r	25	26	0.490
s m a s sz e r	7	9	0.438
k o l i b r i	8	11	0.421
o b sz c E n	50	72	0.410
b o h E m	25	40	0.385
t u ty i	5	8	0.385
a g r e s sz I v	182	298	0.379
p O k e r	3	5	0.375
f O sz e r	13	23	0.361
h a l E	2	4	0.333
I v	142	287	0.331
k o l l e k t I v	12	26	0.316
p o E z i s	47	109	0.301
p U d e r	4	10	0.286
p a n cs e r	17	44	0.279
a m p e r	12	33	0.267
l E k	4	12	0.250
b u n k e r	13	39	0.250
t r O g e r	7	21	0.250
b E	6	20	0.231
p a n e l	31	110	0.220
sz u b j e k t I v	54	204	0.209
a sz p i r i n	6	23	0.207
o b j e k t I v	168	683	0.197
h o m o g E n	99	450	0.180
h o t e l	46	230	0.167
i n d o n E z	2	10	0.167
n o t e sz	1	5	0.167
f o t e l	9	46	0.164
p o sz t e r	7	37	0.159
dzs u n g e l	18	104	0.148
k a m p e c	6	36	0.143
g a l e r i	2	13	0.133
sz a n i t E c	5	33	0.132
b o k s e r	7	47	0.130
zs A n e r	2	14	0.125
f e e r	20	154	0.115
p r o g r e s sz I v	25	195	0.114
i n h o m o g E n	1	8	0.111
b a l e t t	19	155	0.109
d o m E n	3	27	0.100
sz u p e r	19	173	0.099
f r A t e r	17	159	0.097
m a k e t t	5	49	0.093
g o b e l i n	1	11	0.083
p A t e r	8	88	0.083
r o l l e r	1	11	0.083
f l e k s i b i l i s	3	35	0.079
sz u g g e sz t I v	1	12	0.077
m o l e t t	1	12	0.077
sz t e r e o t i p	1	12	0.077
r E g	1	13	0.071
s k i z o f r E n	4	53	0.070
m o t e l	2	32	0.059
k E n	5	82	0.057
h o k e d l i	1	18	0.053
k r A t e r	3	55	0.052
b i b l i o f i l	2	40	0.048
k a r c i n o g E n	2	40	0.048
t a n d e m	1	20	0.048
cs I ny	3	62	0.046
k A d e r	3	65	0.044
r u b e l	1	23	0.042
d e f e n z I v	1	24	0.040
t I z e s	1	24	0.040
h E v	2	49	0.039
b a n k e t t	1	25	0.038
o k t O b e r	2	55	0.035
p a m f l e t	2	55	0.035
f E k	4	114	0.034
m a d A r E	3	89	0.033
k a r t e l l	3	91	0.032
I z	4	123	0.031
E s	1	32	0.030
sz i r t	2	68	0.029
a l i b i	3	108	0.027
k O k l e r	1	37	0.026
d r u k k e r	4	158	0.025
s t r i c i	2	83	0.024
p a r t n e r	129	5470	0.023
e gy s E g e s s E g	1	43	0.023
s E r t e g e t E s	1	48	0.020
O m e n	3	145	0.020
i m p o t e n s	2	97	0.020
sz u v e r E n	2	98	0.020
a m u l e t t	1	50	0.020
e f f e k t I v	1	53	0.019
m O z e s	64	3730	0.017
OE r	2	117	0.017
n e m e s I t E s	1	59	0.017
b E l	1	60	0.016
k e v e r E s	1	68	0.014
v E g	4	274	0.014
s oe t E t	13	950	0.013
k o r r e k t	26	1940	0.013
sz l o g e n	2	156	0.013
m E n	1	80	0.012
r e b e l l i s	1	86	0.011
sz e n ny e z e t t	2	175	0.011
i z E	3	266	0.011
s l A g e r	4	366	0.011
g r o t e sz k	3	280	0.011
oe n t oe z E s	1	98	0.010
k A b e l	3	297	0.010
m A g n e s	1	109	0.009
t oe r v E ny k e z E s	2	220	0.009
t ue z E r s E g	1	129	0.008
d e t e k t I v	1	144	0.007
sz e r v e z e t t	1	165	0.006
sz e m E ly e s	2	361	0.006
t oe r E s	1	185	0.005
sz oe g	2	395	0.005
t e l i	1	202	0.005
E r d e k l OE d E s	1	211	0.005
d o c e n s	1	221	0.005
i z r a e l	17	3760	0.005
o k s i g E n	1	228	0.004
p e r	4	917	0.004
s e b	1	265	0.004
p sz i ch i A t e r	1	276	0.004
f e n e	7	2020	0.003
oe r oe k oe s oe k	1	302	0.003
s m i t h	1	307	0.003
k oe z l e k e d E s	2	620	0.003
k e z d E s	3	933	0.003
h I m	1	329	0.003
l E	1	330	0.003
k a r r i e r	1	336	0.003
v a l a m e ly i k	2	677	0.003
sz ue l e t E s	1	350	0.003
k E t s E g t e l e n	1	360	0.003
sz e r b	1	379	0.003
l E gy	2	769	0.003
b E r	1	387	0.003
t e s t v E r e i m	1	420	0.002
h ue ly e s E g	2	862	0.002
j e r u zs A l e m	2	866	0.002
e z e r	1	446	0.002
h i r d e t m E ny	1	451	0.002
v e r s e n g E s	1	476	0.002
g E p e z e t	1	480	0.002
s t r e s sz	1	531	0.002
f i z e t E s	1	540	0.002
e ny E m	1	569	0.002
E t t e r e m	1	570	0.002
k oe v e t e l E s	1	608	0.002
h e ly e z e t t	1	636	0.002
j u p i t e r	1	639	0.002
k oe z	1	663	0.002
e s t e	1	693	0.001
E p I t E s	1	694	0.001
I g E r e t e s	3	2150	0.001
sz e r e l m e s	1	721	0.001
ue z e m e k	1	739	0.001
m o d e l l	7	5190	0.001
p i n c E r	1	748	0.001
d I sz	1	771	0.001
e z r e d e s	1	781	0.001
e s E ly e s	3	2450	0.001
n E v	5	4100	0.001
t oe r zs	1	832	0.001
p a r l a m e n t j e	1	846	0.001
sz e r E ny	1	879	0.001
j E	9	8220	0.001
sz I n	1	924	0.001
m o d e r n	2	1870	0.001
g E p	6	5720	0.001
h ue ly e	7	6800	0.001
sz e r	1	981	0.001
h e ly e t t e s	1	991	0.001
v E r	2	2040	0.001
a m e ly i k	9	9260	0.001
m i n d	3	3330	0.001
k e v E s	7	9440	0.001
ny e l v	6	8710	0.001
t e r v e z E s	1	1510	0.001
t e h e r	1	1620	0.001
v e r s e ny e	2	3370	0.001
cs e l e k e d e t	1	1710	0.001
r oe v i d	1	1720	0.001
e gy E n	3	5390	0.001
p a r l a m e n t	6	10900	0.001
e gy i k e	4	7500	0.001
v I z	3	5780	0.001
n OE k	1	1980	0.001
k e r e sz t E ny s E g	1	2050	0.000
c i k k	2	4110	0.000
ny e l v e	4	8250	0.000
i n t E z k e d E s	1	2140	0.000
sz e r e n cs E s	4	8800	0.000
f ue l	1	2210	0.000
sz ue l e i m	1	2460	0.000
f E r j e	3	7420	0.000
i n t E z m E ny e k	6	15100	0.000
e r e d m E ny e k	1	2540	0.000
e m b e r i s E g	3	7750	0.000
h e ly e s	5	13000	0.000
m e ly i k	1	2610	0.000
sz i n t j e	4	10700	0.000
v i d E k	1	2680	0.000
sz E l	2	5400	0.000
sz e r e n cs e	1	2760	0.000
s I	2	5530	0.000
e r e j e	4	11100	0.000
e gy i k	5	14900	0.000
l E t	1	3040	0.000
t oe r v E ny e k	2	6260	0.000
h i t E	1	3230	0.000
t oe r e k v E s	1	3260	0.000
h I r	1	3400	0.000
t e h e t s E g e	1	3620	0.000
j e l e n s E g	2	7330	0.000
n E n i	1	3770	0.000
h e r c e g	1	3800	0.000
f e l e	4	15400	0.000
E r v E ny e s	2	8010	0.000
p E t e r	3	12300	0.000
gy e r e k e k	15	61600	0.000
v e z e t E s	1	4130	0.000
k i	30	124000	0.000
e r e d m E ny e s	1	4300	0.000
k oe r E	5	21900	0.000
p ue s p oe k	1	4660	0.000
i n t E z e t	1	4800	0.000
r E sz e	12	57600	0.000
m e s t e r	1	4920	0.000
n E p e k	1	4950	0.000
k oe ny v	2	10100	0.000
h i r d e t E s	1	5260	0.000
t e r v e	2	10900	0.000
v e r s e ny	1	5530	0.000
sz oe v e t s E g	2	11100	0.000
e gy ue t t e s	2	12400	0.000
e m b e r	16	99400	0.000
e z e k	15	93900	0.000
f i l m	2	12600	0.000
e gy s E g	1	6340	0.000
e s e m E ny e k	1	6560	0.000
e g E sz	2	13200	0.000
sz e r v e z e t E	4	27000	0.000
k E p	1	7010	0.000
f e gy v e r	1	7190	0.000
gy oe r gy	1	7510	0.000
e gy e s ue l e t	1	8950	0.000
oe s sz e g	1	9010	0.000
E r d e m e s	1	9020	0.000
k oe z oe n s E g	2	18400	0.000
n e v e	3	27700	0.000
h e ly e	2	18800	0.000
e gy	1	9490	0.000
v e sz E ly e s	1	9730	0.000
oe n oe k	2	20300	0.000
t e r ue l e t	1	10300	0.000
E v	1	10400	0.000
t oe r v E ny	2	21800	0.000
E r d e k e s	1	11500	0.000
e l v e	1	11600	0.000
m i ly e n	1	11800	0.000
i d e j e	1	12100	0.000
m e ly	15	182000	0.000
i ly e n	1	12900	0.000
r E sz	1	13300	0.000
E p ue l e t E	1	13400	0.000
gy e r m e k	1	14300	0.000
i n t E z m E ny	1	14300	0.000
k oe z oe s s E g	1	14900	0.000
k E r d E s	1	15400	0.000
m e ly e k	2	30800	0.000
m i n d e n	2	44900	0.000
E l e t	1	27700	0.000
e m b e r e k	2	55500	0.000
E l e t e	2	58900	0.000
h e ly z e t e	1	32000	0.000
i s t e n	1	53800	0.000
oe n	2	116000	0.000
s e n k i	1	64000	0.000
p r i m i t I v	0	1520	0.000
f i k t I v	0	61	0.000
i n t e n z I v	0	129	0.000
k E r d OE I v	0	21	0.000
p r e v e n t I v	0	16	0.000
r e g r e s sz I v	0	18	0.000
sz e l e k t I v	0	47	0.000
k e ny E r E	0	10	0.000
oe v E	0	993	0.000
r e n d E	0	34	0.000
k e l E s E	0	68	0.000
j e l E	0	2680	0.000
s e b E	0	120	0.000
sz e l e p E	0	58	0.000
b E cs	0	802	0.000
i n g	0	95	0.000
I v	0	287	0.000
e sz m E k	0	971	0.000
f e n E k	0	44	0.000
g oe r b E k	0	97	0.000
h e r E k	0	42	0.000
k E k	0	523	0.000
k e r E k	0	338	0.000
oe v E k	0	38	0.000
p E k	0	259	0.000
sz E k	0	790	0.000
b r a n d i	0	18	0.000
v i s k i	0	53	0.000
s e r r i	0	22	0.000
b l oe f	0	284	0.000
g r i f	0	18	0.000
i n d i f e r e n s	0	29	0.000
k o f e i n	0	78	0.000
k u r r i	0	8	0.000
k A b e l E	0	72	0.000
oe v E k E	0	21	0.000
t e m p l o m E	0	13	0.000
e r k oe l cs E	0	267	0.000
f ue l E	0	1900	0.000
I g E r e t E	0	1610	0.000
m e n ny e z e t E	0	357	0.000
m e s t e r s E g E	0	947	0.000
m UE sz e r E	0	16	0.000
r e n d e l e t E	0	3260	0.000
s e r e g E	0	2530	0.000
sz e m ue v e g E	0	119	0.000
sz I n E	0	2650	0.000
t e n g e r E sz E	0	23	0.000
t oe l t E s E	0	451	0.000
t oe r v E ny E	0	5060	0.000
sz e m E	0	7570	0.000
cs e m p E sz	0	510	0.000
sz oe v e t	0	198	0.000
sz UE r	0	24	0.000
t e g e z	0	69	0.000
t e r e m	0	4610	0.000
v E s e t	0	25	0.000
v e sz t e	0	74	0.000
v e t e t	0	48	0.000
A b E c E	0	142	0.000
a d a p t e r	0	83	0.000
a k v a r e l l	0	10	0.000
a l f oe l d	0	278	0.000
a m b i v a l e n s	0	46	0.000
a n a l I z i s	0	320	0.000
a s sz i sz t e n s	0	380	0.000
a z b e sz t	0	23	0.000
b a g a t e l l	0	53	0.000
b a j o n e t t	0	10	0.000
b e cs	0	26	0.000
b E cs i e k	0	86	0.000
b E k E l t e t E s	0	40	0.000
b E k E s	0	621	0.000
b E k e s s E g	0	744	0.000
b E l E s	0	50	0.000
b E ly e g	0	88	0.000
b E r c	0	63	0.000
b E r e k	0	371	0.000
b E r e n c	0	33	0.000
b E r l e m E ny	0	21	0.000
b E r l e t	0	99	0.000
b E r l OE	0	158	0.000
b E t e l	0	15	0.000
b e t UE	0	128	0.000
b i b i	0	35	0.000
b I b i c	0	10	0.000
b i c i k l i	0	83	0.000
b i c i k l i z E s	0	19	0.000
b i k i n i	0	21	0.000
b i l i	0	67	0.000
b i l i n cs	0	40	0.000
b i l l e n ty UE	0	8	0.000
b i l l e n ty UE z e t	0	9	0.000
b i t u m e n	0	40	0.000
b l i c c e l E s	0	28	0.000
b OE g	0	27	0.000
b o j l e r	0	6	0.000
b oe j t	0	1330	0.000
b OE k e z UE	0	9	0.000
b oe l cs	0	2160	0.000
b oe l cs e b b	0	282	0.000
b oe l cs e k	0	585	0.000
b oe l cs e s s E g	0	1600	0.000
b oe l cs E sz e t	0	43	0.000
b oe l cs OE	0	8	0.000
b oe l E ny	0	33	0.000
b oe l l E r	0	18	0.000
b OE r	0	151	0.000
b oe r t oe n	0	1350	0.000
b OE s E g	0	12	0.000
b OE s E g e s	0	21	0.000
b OE v I t E s	0	81	0.000
b OE v ue l E s	0	10	0.000
b r i k e t t	0	10	0.000
b r i t	0	145	0.000
b r i t e k	0	501	0.000
b ue d oe s	0	144	0.000
b ue dzs E	0	817	0.000
b ue f E	0	118	0.000
b u k f e n c	0	43	0.000
b ue k k	0	62	0.000
b u k m E k e r e k	0	10	0.000
b u l l d O z e r	0	34	0.000
b UE n	0	747	0.000
b UE n h OE d E s	0	5	0.000
b UE n oe k	0	96	0.000
b UE n oe s	0	1620	0.000
b UE n oe s s E g	0	13	0.000
b UE n oe z E s	0	189	0.000
b UE n oe z OE	0	111	0.000
b UE n t e l e n	0	20	0.000
b ue n t e t e n d OE	0	27	0.000
b ue n t e t E s	0	1980	0.000
b ue n t e t E s e k	0	193	0.000
b u r l e sz k	0	31	0.000
b ue sz k e s E g	0	292	0.000
b ue sz k e s E g ue k	0	26	0.000
b ue ty oe k	0	25	0.000
b UE v E sz	0	16	0.000
b UE v oe l e t	0	12	0.000
b UE v oe s	0	13	0.000
b UE z	0	14	0.000
c E g E r	0	70	0.000
c E h	0	240	0.000
c E l sz e r UE s E g	0	15	0.000
c E l sz e r UE t l e n	0	30	0.000
c e m e n t	0	42	0.000
c e n t	0	105	0.000
c e t	0	41	0.000
c e t l i	0	15	0.000
c i c i	0	22	0.000
c i k i	0	353	0.000
c i k i s	0	47	0.000
c i k k e k	0	717	0.000
c i k k e ly	0	196	0.000
c i l i n d e r	0	50	0.000
c I m	0	2630	0.000
c I m e r	0	196	0.000
c I m k E z E s	0	44	0.000
c I m l e t	0	10	0.000
c I m z E s	0	69	0.000
c I m z e t t	0	2620	0.000
c i n k	0	64	0.000
c i p E sz	0	160	0.000
c i p OE	0	32	0.000
c i v i l	0	357	0.000
c l i p p e r	0	27	0.000
c oe l oe p	0	37	0.000
c oe v e k	0	40	0.000
cs e cs e m OE	0	123	0.000
cs e h	0	153	0.000
cs e k E ly	0	586	0.000
cs e k E ly e b b	0	56	0.000
cs e k E ly s E g	0	147	0.000
cs e k E ly s E g e m	0	23	0.000
cs e k k	0	89	0.000
cs e l	0	93	0.000
cs e l E d	0	713	0.000
cs e l E d s E g	0	93	0.000
cs e l e k m E ny	0	911	0.000
cs e l e k m E ny e k	0	413	0.000
cs e l e k v E s	0	1670	0.000
cs e l e k v OE	0	25	0.000
cs e l sz oe v E ny	0	27	0.000
cs e m e g e	0	910	0.000
cs e m e t e	0	140	0.000
cs e m p E sz E s	0	27	0.000
cs e m p E sz e t	0	72	0.000
cs e n d	0	613	0.000
cs e n d e s	0	375	0.000
cs e n d e s s E g	0	35	0.000
cs e n e v E sz	0	35	0.000
cs e n g E s	0	23	0.000
cs E p l E s	0	31	0.000
cs e p p	0	86	0.000
cs e r E p	0	55	0.000
cs e r e p e s	0	12	0.000
cs e r k e sz	0	18	0.000
cs e r k E sz	0	174	0.000
cs e r m e ly	0	34	0.000
cs e v e g E s	0	131	0.000
cs i b E sz	0	42	0.000
cs i k k	0	25	0.000
cs I p E s	0	15	0.000
cs i p e sz	0	12	0.000
cs i p i sz	0	22	0.000
cs i r i z	0	10	0.000
cs i r k e	0	510	0.000
cs i t r i	0	39	0.000
cs OE	0	43	0.000
cs OE d	0	19	0.000
cs oe k e v E ny	0	101	0.000
cs oe k k e n E s	0	701	0.000
cs oe k k e n OE	0	13	0.000
cs oe k k e n t	0	22	0.000
cs oe k k e n t E s	0	202	0.000
cs oe k oe ny oe s	0	34	0.000
cs oe k oe ny oe s s E g	0	11	0.000
cs oe m oe r	0	35	0.000
cs oe p p	0	16	0.000
cs oe p p s E g	0	128	0.000
cs oe r g E s	0	5	0.000
cs oe v e k	0	194	0.000
cs oe v e s	0	71	0.000
cs ue g g e d E s	0	87	0.000
cs ue g g e d t	0	53	0.000
cs ue l oe k	0	24	0.000
cs UE r	0	8	0.000
cs ue t oe r t oe k	0	35	0.000
d e f e k t	0	28	0.000
d e f i c i t	0	231	0.000
d e k a d e n s	0	87	0.000
d e k O d e r	0	36	0.000
d E l	0	2520	0.000
d e l f i n	0	83	0.000
d e n e v E r	0	91	0.000
d E r	0	12	0.000
d e r e n g E s	0	13	0.000
d e r e s	0	18	0.000
d e r I t E s	0	16	0.000
d e r UE	0	16	0.000
d e r ue l t	0	53	0.000
d e r ue l t s E g	0	14	0.000
d e r UE s	0	33	0.000
d e r v i s	0	109	0.000
d e s sz e r t	0	501	0.000
d i cs e k v E s	0	196	0.000
d i cs E r e t	0	455	0.000
d i cs E r e t e s	0	252	0.000
d i cs f E ny	0	22	0.000
d i cs OE	0	11	0.000
d i cs OE s E g	0	75	0.000
d i cs t e l e n	0	47	0.000
d i l i	0	26	0.000
d i l i s	0	88	0.000
d i r e k t	0	72	0.000
d i s sz i d e n s	0	58	0.000
d I sz e l e g	0	404	0.000
d I sz e s	0	40	0.000
d I sz I t E s	0	255	0.000
d I sz I t m E ny	0	22	0.000
d I sz I t m E ny e k	0	17	0.000
d i sz k r E t	0	80	0.000
d I sz l e t	0	215	0.000
d i sz p E cs e r	0	94	0.000
d oe b b e n e t e s	0	549	0.000
d oe b b e n t	0	21	0.000
d oe f E s	0	21	0.000
d oe g	0	237	0.000
d oe g oe s	0	37	0.000
d o k t r i n e r	0	9	0.000
d oe ly f	0	34	0.000
d oe ly f oe s	0	36	0.000
